state,county,fips,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc
Arkansas,Calhoun,5013,1556,639,74,1458,660,56,773,1336,84,0,1583,418,NA,NA,NA,847,727,42,5210,4180,72.85988484,21.88099808,3.800383877,27.14011516,0.595009597,48.57965451,34.24184261,18.54126679,35446,6.812447435,16.76565875,87.98596112,15.42816702,86.97806086,100,9
Arkansas,Carroll,5015,6786,3342,630,6125,3696,362,3318,6771,422,0,7477,2646,NA,NA,NA,4630,3088,356,27690,20185,81.08703503,0.509209101,14.5214879,18.91296497,8.26652221,50.74395088,34.4600939,20.91368725,38145,6.011062307,16.18749358,82.3082452,12.20107079,81.92147531,72.83392844,6
Arkansas,Chicot,5017,1716,2350,110,1670,2649,42,2288,1824,90,0,2119,1696,NA,NA,NA,1024,2437,42,11189,8450,39.13665207,54.22289749,5.165787827,60.86334793,2.556081866,51.27357226,36.52694611,19.23317544,29628,10.78858249,19.92753623,86.86594203,12.5145518,82.21769499,54.27966102,7
Arkansas,Clark,5019,4404,3620,502,4343,3811,255,4087,3947,242,0,5207,2414,NA,NA,NA,2832,4012,123,22684,17945,69.3704814,23.57608887,4.465702698,30.6295186,2.896314583,52.52600952,47.12131899,15.67183918,35595,7.871559633,13.46929457,75.28346397,11.946533,73.1411863,54.37703849,7
Arkansas,Clay,5021,3781,1199,220,3225,1738,147,1527,3286,236,0,3769,677,NA,NA,NA,1943,1912,162,15202,11940,96.01368241,0.499934219,1.808972504,3.98631759,1.361662939,50.73016708,33.98237074,20.98408104,32404,7.028469751,20.88420274,88.65149834,20.82456476,88.6741917,58.85717839,7
Arkansas,Cleburne,5023,9458,2101,526,8693,2620,334,2902,8382,496,0,9590,1902,NA,NA,NA,6669,2797,410,25587,20350,95.00136788,0.558877555,2.40356431,4.998632118,1.387423301,50.24426467,31.23851956,25.38007582,41717,8.462980319,16.68349184,84.61824558,16.58291457,84.67612789,75.52175587,6
Arkansas,Cleveland,5025,2462,723,169,2313,845,108,1034,2164,104,0,2597,514,NA,NA,NA,1558,1103,74,8421,6380,84.69302933,10.50944068,2.244389027,15.30697067,1.710010688,49.93468709,35.99334996,18.63199145,42429,8.901993822,13.87152778,84.25347222,12.5024728,84.92581602,100,3
Arkansas,Columbia,5027,5456,3140,291,5790,3557,108,2757,5440,264,0,5634,1983,NA,NA,NA,4306,3541,165,24168,18515,59.21880172,34.68636213,2.561238001,40.78119828,2.643992056,52.35849057,43.71069182,16.5590864,36507,9.313944152,14.8337766,78.08510638,10.75658948,73.72745705,57.48615184,7
Arkansas,Conway,5029,4849,2656,422,4514,3005,211,3023,4403,302,2539,4985,331,NA,NA,NA,3366,2820,167,21060,15890,81.79012346,11.79487179,3.751187085,18.20987654,2.046533713,51.06362773,36.95156695,18.34757835,38266,7.228647687,15.03168917,83.0807385,14.0522339,82.37516426,70.51661731,6
Arkansas,Craighead,5031,22892,10538,2143,20350,10527,823,10241,23218,1474,0,26499,7608,NA,NA,NA,14167,10290,792,102884,74820,77.96547568,13.83402667,4.719878698,22.03452432,3.796508689,51.27716652,44.47824735,12.84553478,43892,6.34155091,12.04944459,74.60846181,10.66248816,73.16704322,32.16822372,3
Arkansas,Crawford,5033,16686,4488,1276,15145,4881,565,5042,16008,956,0,17919,3616,NA,NA,NA,11169,4422,620,61927,45050,85.4845221,1.332213736,6.988873997,14.5154779,4.204950991,50.83566134,39.24943886,15.32610977,41792,7.066622956,14.72065286,86.4503356,13.46206519,86.38729115,51.9613224,2
Arkansas,Crittenden,5035,6964,8410,578,6998,9487,231,7412,6779,574,0,7754,6171,NA,NA,NA,4493,5827,279,49511,35100,43.65292561,50.56048151,2.324735917,56.34707439,1.541071681,52.774131,44.03263921,12.22758579,39407,9.131035713,18.22836167,82.60883565,11.28634476,77.596054,20.887195,1
Arkansas,Cross,5037,4584,1999,291,4269,2279,133,1997,4456,218,0,5005,1306,NA,NA,NA,2892,2217,126,17329,13030,73.20676323,23.19810722,1.858156847,26.79323677,0.496277916,51.64752727,37.87292977,17.09273472,39306,7.485303723,19.34872502,85.25155065,18.43613077,83.31648129,56.7879127,6
Arkansas,Dallas,5039,1509,1165,97,1665,1337,82,1171,1429,89,0,1668,742,NA,NA,NA,1074,1274,36,7738,5865,53.34711812,40.74696304,2.959421039,46.65288188,2.416645128,51.56371155,35.87490308,20.19901783,35745,7.082683307,16.55862197,87.31246527,11.66995398,86.06180145,52.63676688,6
Arkansas,Desha,5041,1919,2228,110,1896,2443,81,2256,1727,96,0,2197,1335,NA,NA,NA,1057,2297,55,12234,8900,45.91302926,47.62955697,5.247670427,54.08697074,2.672878862,54.16053621,39.66813798,17.03449403,26519,12.82253299,23.8701623,86.8164794,17.58214811,83.88916135,31.41912669,6
Arkansas,Drew,5043,3968,2365,262,3887,2630,116,2413,3701,213,0,4226,1602,NA,NA,NA,2535,2620,89,18688,14380,67.10188356,28.7296661,2.948416096,32.89811644,1.107662671,51.65881849,43.10252568,15.93535959,33092,12.90626472,18.34989201,80.15550756,12.60786194,76.62991371,48.60878492,6
Arkansas,Faulkner,5045,29346,14629,3552,26722,13621,1117,16770,27632,2351,13314,30575,2627,NA,NA,NA,20536,12219,1170,120417,89725,81.31077838,11.13297956,3.947947549,18.68922162,2.870026657,50.95958212,46.99668651,11.25007266,50872,5.834047886,8.927005699,70.8858505,8.298822574,70.36946813,38.7602992,2
Arkansas,Franklin,5047,5039,1376,355,4631,1726,183,1690,4749,280,0,4846,1140,NA,NA,NA,3484,1856,164,17799,13540,92.64003596,0.904545199,2.814764874,7.359964043,2.134951402,50.58711164,37.40659588,18.41114669,39482,8.846367166,18.8522548,86.98613072,18.81431964,86.56873955,82.60413793,6
Arkansas,Fulton,5049,3471,1067,234,2949,1452,121,1059,3254,232,0,3496,830,NA,NA,NA,1867,1394,122,12186,9640,95.6589529,0.073855244,1.296569834,4.341047103,0.837026096,50.50878057,31.10946988,24.97948465,35593,7.321274763,16.08485801,88.96621394,15.64063773,88.71174212,92.919559,9
Arkansas,Garland,5051,26087,12311,2407,26014,13804,910,14385,24262,1733,0,29596,8936,NA,NA,NA,17332,11860,1055,97119,75220,82.92198231,8.162151587,5.214221728,17.07801769,3.518364069,51.73447008,34.12823443,21.7248942,40011,9.111373869,11.64070583,79.37693988,10.001326,78.19399324,36.90327418,3
Arkansas,Grant,5053,5725,1373,347,4829,1468,182,1877,5015,364,0,5786,1293,NA,NA,NA,3325,1853,172,18046,13725,93.14529536,4.33891167,0.930954228,6.854704644,0.869998892,50.8644575,37.68148066,16.13099856,49195,7.968413496,9.978991597,80.16321913,9.835085021,80.19311288,75.02940682,2
Arkansas,Greene,5055,10720,3071,809,9071,4000,690,3405,9842,795,0,11601,2200,NA,NA,NA,6317,4273,408,43745,32795,94.24848554,0.939535947,2.615156018,5.751514459,0.770373757,50.71893931,40.14630243,14.92742028,42755,8.158859266,14.74714744,83.55682719,14.1484403,83.29508785,41.50629603,4
Arkansas,Hempstead,5057,4401,2377,271,4284,2468,169,2352,4168,191,0,4720,1440,NA,NA,NA,2637,2603,96,22208,15120,55.3809438,30.22334294,12.52701729,44.6190562,6.844380403,52.03079971,39.61185159,16.45803314,34072,8.332446525,21.34010152,87.38409475,12.78853517,83.82015097,55.76982618,6
Arkansas,Hot Spring,5059,8172,3149,623,7097,3830,333,4006,7259,390,0,8474,2652,NA,NA,NA,4948,4138,313,33440,26090,82.95753589,11.27392344,3.26854067,17.04246411,1.067583732,48.46889952,36.24102871,17.33552632,42589,6.826504526,14.12571331,86.51733242,13.94240417,85.87196468,65.96907937,6
Arkansas,Howard,5061,3157,1351,166,2892,1471,99,1377,2969,135,0,3312,803,NA,NA,NA,1768,1850,60,13487,9405,65.41113665,21.0498999,11.40357381,34.58886335,5.464521391,51.85734411,38.46667161,16.48995329,34672,7.381873213,20.60024275,84.25466181,16,80.9561753,67.51758648,6
Arkansas,Independence,5063,9936,2881,797,8728,3281,388,3747,9020,501,0,10135,2800,NA,NA,NA,6241,3407,353,37030,27650,89.29516608,1.949770456,5.99783959,10.70483392,3.216311099,51.40426681,38.36078855,16.73237915,37592,6.717529952,15.51165674,82.38093334,14.35431765,81.48083472,68.58405872,7
Arkansas,Izard,5065,4042,1113,293,3575,1524,179,1404,3593,227,0,4234,879,NA,NA,NA,2468,1701,183,13461,10835,95.61696754,1.233192185,1.88693262,4.383032464,2.206373969,48.14649729,30.2206374,24.79756333,35188,9.57050402,16.05985037,87.62094763,15.16372276,87.45997314,100,9
Arkansas,Jackson,5067,3267,1583,306,3072,2095,180,1951,2958,169,0,3867,994,NA,NA,NA,1981,2045,125,17495,13885,77.39354101,17.05058588,2.680765933,22.60645899,0.725921692,50.96313232,35.45584453,16.78765362,31245,7.714430722,23.3898575,91.35419155,21.34438674,90.40151818,65.06084347,6
Arkansas,Jefferson,5069,9250,15772,872,9520,17470,393,15342,8805,783,0,11287,10560,NA,NA,NA,6468,13426,258,72385,54905,39.89362437,56.07515369,1.891275817,60.10637563,1.707536092,50.78262071,40.12019065,15.16474408,36377,9.742262912,15.72397719,83.01077954,12.84177907,82.59660955,30.91625234,3
Arkansas,Johnson,5071,6091,2427,594,5064,2799,235,2882,5680,318,0,6286,2104,NA,NA,NA,3734,2567,253,26025,18200,81.10662824,1.521613833,13.34870317,18.89337176,7.734870317,50.3246878,40.65321806,15.60038425,34031,5.74859014,20.99120235,84.05865103,16.49787875,82.91364445,71.36648395,7
Arkansas,Lafayette,5073,1758,1032,70,1713,1173,43,954,1713,72,0,1875,648,NA,NA,NA,1156,1168,38,7127,5630,59.32369861,38.69790936,0.99621159,40.67630139,0.968149291,50.91904027,33.95538095,21.45362705,29882,11.0915493,19.76744186,86.32242806,16.0025102,82.20897396,100,8
Arkansas,Lawrence,5075,4064,1263,358,3536,1788,216,1380,3912,236,0,4488,898,NA,NA,NA,2340,2079,186,16915,13080,95.99172332,0.721253325,1.235589713,4.008276678,0.608926988,50.87200709,37.55246822,19.16050842,33381,8.157524613,18.26368246,86.58856443,18.19743265,86.68414392,63.5601493,6
Arkansas,Lee,5077,1229,1735,62,1280,2107,37,1636,1271,87,0,1480,1177,NA,NA,NA,914,1735,38,9781,7835,40.67068807,57.39699417,1.472242102,59.32931193,0.572538595,43.00173806,36.21306615,16.87966466,25724,16.38266069,30.72488831,91.84320507,25.60691719,89.15862986,63.50729087,7
Arkansas,Lincoln,5079,2455,1252,119,2199,1425,102,1440,2190,90,0,2573,961,NA,NA,NA,1475,1529,80,13935,11170,64.59275206,30.84320057,3.595263724,35.40724794,2.15285253,38.1270183,36.77072121,13.45532831,32369,11.55805846,20.94708627,92.19696218,15.89353612,89.7338403,100,3
Arkansas,Little River,5081,3605,1397,225,3385,1552,114,1443,3368,188,0,3623,1038,NA,NA,NA,2000,2005,95,12616,9740,73.12935954,20.95751427,3.202282815,26.87064046,0.745085606,50.33291059,34.8763475,19.19784401,35396,8.835027365,14.00067257,90.28135859,10.66149022,89.6968792,68.52175233,3
Arkansas,Logan,5083,5746,1715,460,5079,2009,243,2342,5209,298,0,5997,1513,NA,NA,NA,3912,2375,208,21935,16795,91.35627992,1.73695008,2.703441988,8.643720082,2.306815592,50.02963301,35.24048325,19.1110098,36463,8.118081181,17.20774971,86.98782563,16.44278782,86.81341867,71.01954995,6
Arkansas,Lonoke,5085,19958,5664,1478,17880,5625,609,7666,17483,1304,0,21096,4808,NA,NA,NA,12572,5212,566,71279,51700,86.86429383,5.893741495,4.061504791,13.13570617,2.119838943,50.79055542,41.6925041,12.59697807,56156,5.611874401,11.91254949,80.49363057,11.00717332,79.61661497,44.81245245,2
Arkansas,Madison,5087,4928,1588,325,4263,2099,206,2045,4520,263,0,4853,1518,NA,NA,NA,3161,1819,186,15761,11800,90.54628513,0.044413426,5.247128989,9.453714866,2.728253283,49.76207093,36.53955967,17.58137174,39839,5.17831669,19.63955638,88.66913124,17.79147202,88.29142232,100,2
Arkansas,Marion,5089,5336,1434,337,4774,2037,240,1320,5265,382,0,5601,1170,NA,NA,NA,3278,1621,260,16404,13450,94.86710558,0.359668374,2.0970495,5.132894416,1.15215801,50.59131919,28.37112899,26.48744209,33726,10.04950495,14.01263697,84.68367592,13.83590171,84.38983757,100,9
Arkansas,Miller,5091,11294,4273,524,10622,4518,189,4099,10974,494,0,11344,3382,NA,NA,NA,7031,4241,213,43666,32845,69.66289562,24.94389227,2.899280905,30.33710438,1.183987542,50.58626849,39.41510557,15.03229057,39955,8.622725037,14.46997726,85.5028682,13.96198492,83.29556491,40.01196447,3
Arkansas,Mississippi,5093,7061,5670,473,6603,6467,305,5023,6835,452,0,8258,3054,NA,NA,NA,4310,5440,380,44199,31765,59.12577208,34.77001742,3.902803231,40.87422792,1.843933121,51.40161542,43.00549786,13.39170569,35003,10.92696485,19.59430605,87.36298932,18.98706303,85.41701073,36.2672117,4
Arkansas,Monroe,5095,1489,1312,83,1585,1583,62,1361,1363,59,0,1695,739,NA,NA,NA,1026,1309,52,7542,5910,54.65393795,40.85123309,2.399893927,45.34606205,1.12702201,53.47387961,34.60620525,21.01564572,31541,10.66316097,21.82199352,90.94720793,20.6797967,89.83481576,68.97778869,7
Arkansas,Montgomery,5097,2643,748,168,2369,920,115,985,2366,122,0,2693,622,NA,NA,NA,1711,1111,101,9100,7140,91.40659341,0.582417582,3.901098901,8.593406593,2.417582418,50.23076923,29.56043956,24.79120879,35103,4.532497149,20.21938927,87.4888823,20.13646461,88.60679149,100,8
Arkansas,Nevada,5099,2000,1157,89,1996,1314,74,1115,1881,125,0,2036,822,NA,NA,NA,1085,1657,34,8668,6670,63.69404707,33.97554222,0.299953853,36.30595293,1.119058606,48.21181357,34.80618366,19.49700046,30750,7.209573847,16.86887153,84.94266246,13.05858987,83.29195631,69.17861509,7
Arkansas,Newton,5101,2875,699,179,2508,993,160,754,2833,140,0,2863,634,NA,NA,NA,1903,970,159,7988,6365,94.52929394,0,1.076614922,5.470706059,0.876314472,49.76214321,30.88382574,23.56034051,33176,5.117866005,19.58255557,85.16884439,20.38800072,85.84515897,100,9
Arkansas,Ouachita,5103,5351,4321,263,5521,4633,161,4052,5277,235,0,5955,2520,NA,NA,NA,3456,4340,124,24728,18910,55.64946619,40.59365901,1.997735361,44.35053381,0.917987706,52.89954707,36.45260434,18.21012617,31233,7.850976829,13.8284251,83.38377372,10.56089429,78.79976466,56.35145482,7
Arkansas,Perry,5105,3008,1049,249,2581,1187,170,1394,2588,217,953,3014,249,NA,NA,NA,2074,1386,137,10246,7980,92.33847355,2.547335546,2.371657232,7.661526449,0.575834472,50.18543822,35.01854382,18.50478235,45819,7.361820715,17.76600195,89.37386696,17.20861173,88.9532294,100,2
Arkansas,Phillips,5107,2446,4310,197,2598,5202,130,3777,2400,191,0,3030,2833,NA,NA,NA,1888,3701,155,19929,14485,34.73832104,62.22088414,1.665913995,65.26167896,0.632244468,53.06839279,42.04927493,16.25269707,26829,17.63541924,23.61407671,88.3353104,17.15562464,83.50495434,47.96617181,6
Arkansas,Pike,5109,3150,685,146,2847,851,90,955,2819,137,0,3151,566,NA,NA,NA,1745,1302,68,11017,8135,87.51928837,3.031678315,6.59889262,12.48071163,4.311518562,50.87591903,36.15321775,18.79822093,34519,5.630583835,18.55174207,85.15340614,15.57965704,84.09790415,100,9
Arkansas,Poinsett,5111,5502,1880,340,4974,2390,196,2026,5357,245,0,6130,1364,NA,NA,NA,3414,2723,215,24131,18205,87.79992541,5.954995649,2.755791306,12.20007459,0.944842733,50.96349095,38.69296755,17.25166798,35163,6.793862306,21.28415635,90.42396765,20.1450061,89.88345304,71.13859171,3
Arkansas,Polk,5113,6618,1212,401,5955,1556,215,1654,6062,310,0,6440,1291,NA,NA,NA,4108,1963,294,20290,15020,88.50665352,0.379497289,6.298669295,11.49334648,3.725973386,51.27156235,35.5643174,21.38984722,33202,8.663019972,15.73719313,87.73236838,13.81815341,87.32229339,73.38592585,7
Arkansas,Pope,5115,16256,5000,1313,14763,5126,550,5819,15344,1078,0,18123,3765,NA,NA,NA,11408,5083,589,63107,46645,85.19815551,2.738206538,8.200358122,14.80184449,4.737984693,50.79626666,44.02839622,14.29001537,40534,7.115228013,16.5372005,78.66582598,14.36962629,76.99270736,54.49363604,5
Arkansas,Prairie,5117,2505,814,125,2153,880,108,1093,2130,93,0,2665,495,NA,NA,NA,1559,1018,77,8334,6605,85.15718743,13.36693065,0.407967363,14.84281257,0.02399808,50.88792897,32.94936405,22.0062395,37500,6.693440428,17.62547941,86.97682174,16.02136182,85.92408926,100,8
Arkansas,Pulaski,5119,61257,89574,8945,68984,87248,3149,88892,64378,5069,76522,74291,6744,NA,NA,NA,53007,71724,2830,391806,286890,53.6232217,35.71384818,5.94528925,46.3767783,5.175775767,52.063266,40.51418304,13.48345865,47101,6.440094666,9.912946335,67.06666008,6.41797415,59.73143247,12.27674606,2
Arkansas,Randolph,5121,4509,1425,445,3701,2046,209,1659,4266,330,0,4985,1099,NA,NA,NA,2591,2214,239,17584,13545,95.30254777,1.046405823,1.774340309,4.697452229,0.847361237,50.64262966,36.11237489,20.06369427,36318,4.057609749,16.71554252,86.32290648,16.73469388,86.64965986,67.42167066,7
Arkansas,St. Francis,5123,3195,4031,204,3368,4910,84,3643,3153,170,0,3530,2533,NA,NA,NA,2157,3669,121,27023,20330,40.66905969,52.78836547,4.662694742,59.33094031,2.645894238,45.87943604,38.2933057,14.01028753,35066,10.99706745,22.03179736,89.60388036,18.69001919,87.20009597,51.55354236,6
Arkansas,Saline,5125,35863,13256,2981,32963,12869,1230,16140,33125,2375,11778,36960,2772,NA,NA,NA,25821,12555,1350,115577,86485,86.66862784,6.028881179,4.235271724,13.33137216,2.803325921,50.9175701,37.18127309,17.01290049,57632,4.690227253,10.73536969,75.46971159,9.458338605,75.38132793,36.16012248,2
Arkansas,Scott,5127,2731,602,177,2631,897,112,867,2461,116,0,2775,549,NA,NA,NA,1919,1073,107,10661,7845,84.55116781,0.131319764,7.372666729,15.44883219,4.446111997,49.37623112,38.54235062,18.38476691,37861,11.92122355,23.5862262,89.41769317,22.05257359,90.08342515,70.35520342,6
Arkansas,Searcy,5129,2955,601,172,2699,814,181,725,2704,195,0,2856,573,NA,NA,NA,2174,765,125,7938,6330,93.73897707,0.428319476,1.347946586,6.261022928,0.793650794,49.93701184,32.18694885,24.1622575,35542,4.154773232,15.43178334,85.55612332,15.30074505,86.02580411,100,9
Arkansas,Sebastian,5131,29127,12300,3210,29169,13092,1101,13060,29405,2095,0,33890,9590,NA,NA,NA,20863,9954,1017,127351,89030,71.01711019,6.50721235,13.38112775,28.98288981,9.47931308,51.14761564,40.82496408,14.32262016,40023,5.441767758,17.5223201,81.21058968,12.33998976,78.53651725,20.81212622,2
Arkansas,Sevier,5133,3282,1075,205,3136,1042,152,1076,3036,209,0,3463,752,NA,NA,NA,1908,1549,97,17193,10065,58.96004188,4.967137789,32.33874251,41.03995812,17.11743151,50.06107137,44.08771011,13.74978189,38956,6.769973327,30.39105095,90.61853732,19.83104833,88.50574713,63.60065658,6
Arkansas,Sharp,5135,5407,1472,370,4921,2092,270,1609,5127,317,0,5716,1172,NA,NA,NA,3394,2030,254,17027,13360,94.02713338,0.258413109,2.084923944,5.972866624,0.91619193,50.98960475,32.40148,25.49480237,31068,7.916018663,16.76973149,89.91049634,16.95537162,89.92234832,80.05676552,7
Arkansas,Stone,5137,4113,1203,302,3776,1356,222,1530,3690,266,0,4216,1058,NA,NA,NA,2809,1516,193,12503,9985,95.18515556,0.079980805,1.703591138,4.814844437,0.35191554,49.2841718,31.40846197,25.3379189,30486,8.057371862,23.46894138,85.55336833,23.57013164,85.08851566,100,9
Arkansas,Union,5139,10456,5855,583,10699,6196,282,4902,10168,683,0,10305,3397,NA,NA,NA,6626,5555,243,40334,30045,61.34278772,32.97218228,3.684236624,38.65721228,2.112361779,51.40824119,37.8216889,16.57906481,39836,9.010123735,16.25050122,80.7713338,10.11517276,76.60379458,54.50419078,7
Arkansas,Van Buren,5141,5382,1549,408,4365,1832,233,2145,4670,318,1535,5243,439,NA,NA,NA,3575,2110,238,16892,13355,93.71300024,0.065119583,2.888941511,6.286999763,1.882547952,50.49135686,31.34027942,24.73952167,34576,11.85550605,15.67206249,86.38157365,15.67595109,86.19225543,100,8
Arkansas,Washington,5143,41476,33366,7019,39688,28236,2536,34475,43137,3495,0,54884,22158,NA,NA,NA,30109,22405,1984,219930,147315,72.36393398,3.367435093,16.16605283,27.63606602,11.2390306,50.07638794,47.78338562,10.72659483,45442,5.213932878,15.81971874,68.82301656,9.346981108,64.98298875,25.49479231,2
Arkansas,White,5145,21077,5170,972,20011,5765,738,7341,19413,1076,4706,21404,1483,NA,NA,NA,15000,6118,742,78823,58925,88.67081943,4.159953313,4.077490073,11.32918057,2.496733187,50.9762379,42.43304619,15.20241554,42197,6.270320483,15.96846713,80.65838731,15.31138867,80.58157689,54.31781618,4
Arkansas,Woodruff,5147,1347,1118,106,1227,1340,118,1521,917,49,0,1637,660,NA,NA,NA,757,1342,47,6873,5335,69.32925942,26.64047723,0.625636549,30.67074058,0.727484359,52.48072166,34.48275862,20.93699985,30383,12.28070175,24.47884417,89.78328173,24.62066991,88.74892642,100,9
Arkansas,Yell,5149,4608,1480,351,4042,1722,210,1881,4221,254,0,4899,1195,NA,NA,NA,2980,2069,169,21716,14670,75.97163382,1.920243139,19.29913428,24.02836618,10.56824461,50.58482225,38.51998526,16.85393258,39323,6.754042913,22.14811249,85.6219487,19.04520918,84.97807018,79.12553527,6
